dur	proto	service	state	spkts	dpkts	sbytes	dbytes	rate	sttl	dttl	sload	dload	sinpkt	dinpkt	sjit	djit	swin	stcpb	dtcpb	tcprtt	synack	ackdat	smean	dmean	trans_depth	response_body_len	ct_srv_src	ct_state_ttl	ct_dst_ltm	ct_src_dport_ltm	ct_dst_sport_ltm	ct_dst_src_ltm	is_ftp_login	ct_flw_http_mthd	ct_src_ltm	ct_srv_dst	is_sm_ips_ports
1e-06	sep	-	INT	2	0	104	0	1000000.003	254	0	416000000.0	0.0	0.001	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	52	0	0	0	1	2	2	1	1	1	0	0	1	1	0
0.84598	tcp	-	FIN	10	6	2736	268	17.730916	254	252	23291.33203	2118.253418	93.997778	141.884406	5579.762528	256.340062	255	3346464543	4137385697	0.236064	0.135678	0.100386	274	45	0	0	1	1	1	1	1	1	0	0	1	1	0
8e-06	ippc	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	2	2	1	1	1	2	0	0	5	2	0
8e-06	ippc	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	2	2	1	1	1	2	0	0	5	2	0
7e-06	any	-	INT	2	0	200	0	142857.1409	254	0	114285712.0	0.0	0.007	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	3	3	3	4	0	0	4	4	0
7e-06	any	-	INT	2	0	200	0	142857.1409	254	0	114285712.0	0.0	0.007	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	3	3	3	4	0	0	4	4	0
1.588582	tcp	-	FIN	10	8	492	354	10.701367	254	252	2230.92041	1561.140625	171.387111	215.556141	10753.59344	432.662562	255	1221846181	1842538703	0.143138	0.079688	0.06345	49	44	0	0	2	1	1	1	1	1	0	0	2	1	0
1.217942	tcp	http	FIN	12	8	940	1170	15.600086	254	252	5662.010254	6726.100098	110.706908	160.32	5749.175356	215.908922	255	963739805	2507366570	0.179499	0.0957	0.083799	78	146	1	180	1	1	1	1	1	1	0	1	1	1	0
3e-06	unas	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	1	1	1	5	0	0	2	5	0
5e-06	unas	-	INT	2	0	200	0	200000.0051	254	0	160000000.0	0.0	0.005	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	2	2	2	5	0	0	5	5	0
2e-06	unas	-	INT	2	0	200	0	500000.0013	254	0	400000000.0	0.0	0.002	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	2	2	2	5	0	0	5	5	0
58.899662	ospf	-	REQ	58	0	6264	0	0.967747	254	0	836.13385	0.0	1060.308125	0.0	1205.48125	0.0	0	0	0	0.0	0.0	0.0	108	0	0	0	1	6	1	1	1	1	0	0	2	1	0
59.939983	tcp	-	CON	784	364	292432	15652	19.135808	254	252	38980.19141	2083.283936	76.595728	165.099594	3971.217296	178.213141	255	2091166975	1200223257	0.124746	0.052634	0.072112	373	43	0	0	4	0	1	1	1	1	0	0	3	1	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	3	2	2	5	0	0	5	5	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	3	2	2	5	0	0	5	5	0
4e-06	cphb	-	INT	2	0	200	0	250000.0006	254	0	200000000.0	0.0	0.004	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	3	2	2	2	2	3	0	0	3	3	0
2.746928	tcp	smtp	FIN	34	24	19767	1880	20.750453	254	252	55876.23828	5248.044434	83.240242	117.730781	6658.731273	164.475016	255	68342652	2078960138	0.126955	0.038355	0.0886	581	78	0	0	1	1	1	1	1	1	0	0	1	1	0
3e-06	wsn	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	3	2	1	1	1	3	0	0	2	3	0
3.25424	ospf	-	REQ	8	0	864	0	2.15104	254	0	1858.498413	0.0	568.887625	0.0	660.465812	0.0	0	0	0	0.0	0.0	0.0	108	0	0	0	1	6	1	1	1	1	0	0	4	1	0
6e-06	br-sat-mon	-	INT	2	0	200	0	166666.6608	254	0	133333328.0	0.0	0.006	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	2	2	2	5	0	0	3	5	0
3e-06	pvp	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	2	2	2	5	0	0	3	5	0
3e-06	pvp	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	2	2	2	5	0	0	3	5	0
3e-06	pvp	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	2	2	2	5	0	0	3	5	0
5e-06	unas	-	INT	2	0	200	0	200000.0051	254	0	160000000.0	0.0	0.005	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
5e-06	unas	-	INT	2	0	200	0	200000.0051	254	0	160000000.0	0.0	0.005	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
4e-06	unas	-	INT	2	0	200	0	250000.0006	254	0	200000000.0	0.0	0.004	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
0.534312	tcp	http	FIN	10	8	856	1766	31.816616	254	252	11543.81641	23147.52344	59.368	67.446141	3143.65516	121.138984	255	4252885610	2205797953	0.098239	0.061623	0.036616	86	221	1	471	2	1	1	1	1	1	0	1	1	2	0
1.285237	tcp	http	FIN	14	16	1524	10276	22.563933	62	252	8813.938477	59967.15234	98.796231	80.976869	5206.90844	5181.069343	255	2593448590	3567297796	0.141788	0.070578	0.07121	109	642	1	0	2	1	2	1	1	2	0	2	1	2	0
0.698504	tcp	-	FIN	60	14	68199	612	104.509069	254	252	768075.8125	6516.784668	11.486	50.25323	1191.488625	66.181039	255	1616065446	2937720183	0.103654	0.045206	0.058448	1137	44	1	0	2	1	2	2	1	3	0	1	2	2	0
0.800281	tcp	http	FIN	10	12	776	7492	26.240783	62	252	6987.545898	68655.88281	88.814444	61.823821	4957.713999	4782.731057	255	1028563876	344026304	0.195074	0.12021	0.074864	78	624	1	3246	1	1	1	1	1	1	0	1	1	1	0
0.825737	tcp	http	FIN	10	6	2756	268	18.16559	254	252	24036.70898	2170.182617	91.449333	141.421	5169.200309	230.623031	255	2520590417	3422201929	0.190755	0.118631	0.072124	276	45	1	0	1	1	1	1	1	1	0	1	2	1	0
0.184344	tcp	http	FIN	24	8	21970	354	168.163873	254	252	913726.5625	13453.11035	7.516	19.083285	637.956196	32.116666	255	160665357	24795751	0.073725	0.050757	0.022968	915	44	1	0	1	1	1	1	1	1	0	1	1	1	0
6e-06	vmtp	-	INT	2	0	200	0	166666.6608	254	0	133333328.0	0.0	0.006	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	3	2	2	4	0	0	2	4	0
3e-06	secure-vmtp	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
59.967793	tcp	-	CON	782	360	291686	15480	19.02688	254	252	38862.59375	2059.37207	76.79845	167.048891	4000.246611	183.550719	255	2091698776	1200223257	0.124746	0.052634	0.072112	373	43	0	0	3	0	1	1	1	1	0	0	1	1	0
9.229902	tcp	-	FIN	126	802	5418	1066321	100.434433	62	252	4658.770996	923079.75	73.972266	11.569377	81.43625	1348.440316	255	3138796571	3306757470	0.141748	0.075014	0.066734	43	1330	0	0	1	1	1	1	1	1	0	0	1	1	0
9e-06	sun-nd	-	INT	1	0	60	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	60	0	0	0	4	2	3	3	3	4	0	0	3	4	0
2.729989	tcp	http	FIN	34	170	1814	217099	74.359273	62	252	5160.460449	632447.9375	82.697152	15.801674	3989.038995	2064.514679	255	1500076035	2197473657	0.165956	0.059498	0.106458	53	1277	1	104877	1	1	1	1	1	1	0	1	1	2	0
0.872209	tcp	-	FIN	10	6	740	268	17.197713	254	252	6108.627441	2054.553467	96.912111	148.175203	5030.661224	278.957219	255	1607570516	283200285	0.153152	0.073881	0.079271	74	45	0	0	6	1	1	1	1	1	0	0	1	1	0
8e-06	vines	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
8e-06	vines	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	2	4	0
4e-06	dgp	-	INT	2	0	200	0	250000.0006	254	0	200000000.0	0.0	0.004	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	7	2	4	4	4	7	0	0	6	7	0
8e-06	eigrp	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	7	2	3	3	3	7	0	0	3	7	0
8e-06	eigrp	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	7	2	3	3	3	7	0	0	3	7	0
0.424876	tcp	http	FIN	10	8	846	1160	40.011674	62	252	14347.71582	19111.45898	47.208444	47.341855	2395.412848	77.349305	255	1231784367	3718579855	0.096166	0.046733	0.049433	85	145	1	151	1	1	1	1	1	1	0	1	4	1	0
6e-06	ospf	-	INT	2	0	200	0	166666.6608	254	0	133333328.0	0.0	0.006	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	7	2	3	3	3	7	0	0	3	7	0
4e-06	ax.25	-	INT	2	0	200	0	250000.0006	254	0	200000000.0	0.0	0.004	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	3	3	3	6	0	0	4	6	0
1.014877	tcp	http	FIN	14	10	7582	3186	22.662846	254	252	55502.29297	22607.66602	78.060847	108.136445	6327.976416	177.260609	255	3435519027	109153139	0.068997	0.041641	0.027356	542	319	1	1239	2	1	1	1	1	1	0	1	2	1	0
3e-06	larp	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	3	3	3	6	0	0	4	6	0
9e-06	aes-sp3-d	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	3	3	3	6	0	0	4	6	0
9e-06	encap	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	3	3	3	5	0	0	4	5	0
9e-06	encap	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	3	3	3	5	0	0	4	5	0
8e-06	gmtp	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	2	2	2	5	0	0	3	5	0
8e-06	gmtp	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	2	2	2	5	0	0	3	5	0
7e-06	ifmp	-	INT	2	0	200	0	142857.1409	254	0	114285712.0	0.0	0.007	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	2	2	2	5	0	0	3	5	0
8e-06	pim	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	4	4	0
1.03976	tcp	-	FIN	12	12	1152	1410	22.120489	254	252	8124.952148	9948.449219	94.523638	85.181273	5193.067547	150.928422	255	1272074698	3716208900	0.168319	0.075126	0.093193	96	118	0	0	1	1	1	1	1	1	0	0	1	1	0
1e-06	scps	-	INT	2	0	200	0	1000000.003	254	0	800000000.0	0.0	0.001	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	2	2	2	4	0	0	4	4	0
9e-06	ipcomp	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	7	2	3	3	3	8	0	0	4	7	0
9e-06	ipcomp	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	7	2	3	3	3	8	0	0	4	7	0
8e-06	qnx	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	7	2	3	3	3	8	0	0	4	7	0
0.720858	tcp	http	FIN	10	8	838	1236	23.583009	62	252	8378.904297	12007.91309	80.095333	79.93357	4226.00255	125.167211	255	2412530499	2320222292	0.212703	0.106187	0.106516	84	155	1	199	1	1	1	1	1	1	0	1	1	1	0
9e-06	compaq-peer	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	7	2	3	3	3	8	0	0	4	7	0
8e-06	ipx-n-ip	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	7	2	3	3	3	8	0	0	4	7	0
0.198602	tcp	http	FIN	10	10	806	3614	95.668722	62	252	29244.41797	131035.9375	22.066889	20.337778	1104.554569	1638.394597	255	2241389046	2282149572	0.055769	0.009046	0.046723	81	361	1	1338	1	1	1	1	1	1	0	1	1	1	0
1e-06	snp	-	INT	2	0	200	0	1000000.003	254	0	800000000.0	0.0	0.001	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	7	2	3	3	3	8	0	0	4	7	0
59.810604	ospf	-	INT	130	0	35360	0	2.156808	254	0	4693.214355	0.0	463.647906	0.0	553.786375	0.0	0	0	0	0.0	0.0	0.0	272	0	0	0	2	2	2	2	2	2	0	0	2	2	0
0.27757	tcp	http	FIN	10	8	820	1342	61.24581	62	252	21270.30859	33865.33203	30.841111	38.335715	1513.737241	55.005551	255	1338001095	1582801496	0.058014	0.008468	0.049546	82	168	1	260	1	1	1	1	1	1	0	1	1	1	0
59.810604	ospf	-	INT	130	0	35360	0	2.156808	254	0	4693.214355	0.0	463.647906	0.0	553.786375	0.0	0	0	0	0.0	0.0	0.0	272	0	0	0	2	2	2	2	2	2	0	0	2	2	0
2.651966	tcp	smtp	FIN	22	22	2913	1874	16.214385	62	252	8389.24707	5396.750977	126.284093	121.886523	6484.625343	164.208797	255	3188528956	1341558120	0.172922	0.091503	0.081419	132	85	0	0	1	1	1	1	1	1	0	0	2	1	0
1.1e-05	sctp	-	INT	2	0	1256	0	90909.0902	254	0	456727264.0	0.0	0.011	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	628	0	0	0	1	2	1	1	1	1	0	0	1	1	0
10.154857	tcp	http	FIN	678	114	907752	4912	77.893763	254	252	714073.3125	3835.800049	14.999789	88.706063	1784.253943	114.231102	255	2411103141	2531216864	0.181948	0.110748	0.0712	1339	43	1	0	2	1	2	1	1	1	0	1	1	1	0
2.255197	ospf	-	INT	18	0	2858	0	7.538144	254	0	9577.876953	0.0	132.658641	0.0	275.712656	0.0	0	0	0	0.0	0.0	0.0	159	0	0	0	1	2	1	1	1	1	0	0	1	1	0
2.255197	ospf	-	INT	18	0	2858	0	7.538144	254	0	9577.876953	0.0	132.658641	0.0	275.712656	0.0	0	0	0	0.0	0.0	0.0	159	0	0	0	1	2	1	1	1	1	0	0	1	1	0
0.236072	tcp	http	FIN	10	6	1006	268	63.539936	254	252	30702.49609	7590.904297	26.230222	44.671801	1246.009643	63.437297	255	2870420701	954620662	0.057237	0.010232	0.047005	101	45	1	0	1	1	1	1	1	1	0	1	1	1	0
9.517505	ospf	-	INT	40	0	10880	0	4.097713	254	0	8916.623047	0.0	244.038594	0.0	304.207719	0.0	0	0	0	0.0	0.0	0.0	272	0	0	0	1	2	1	1	1	1	0	0	1	1	0
32.905418	ospf	-	INT	28	0	12832	0	0.820534	254	0	3008.379883	0.0	1218.71925	0.0	1492.610625	0.0	0	0	0	0.0	0.0	0.0	458	0	0	0	1	2	1	1	1	1	0	0	1	1	0
1e-06	iatp	-	INT	2	0	200	0	1000000.003	254	0	800000000.0	0.0	0.001	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	3	3	3	6	0	0	4	6	0
1e-06	iatp	-	INT	2	0	200	0	1000000.003	254	0	800000000.0	0.0	0.001	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	3	3	3	6	0	0	4	6	0
0.401237	tcp	http	FIN	10	8	514	354	42.368973	254	252	9231.451172	6180.885254	42.600333	56.246145	2927.843324	120.087211	255	3791095477	2455447887	0.068745	0.007506	0.061239	51	44	1	0	1	1	1	1	1	1	0	1	1	1	0
1.458328	tcp	smtp	FIN	22	20	3273	1714	28.114388	62	252	17142.91992	8936.260742	69.444192	73.883687	3371.875229	94.560102	255	138359618	3005482881	0.097948	0.035034	0.062914	149	86	0	0	1	1	1	1	1	1	0	0	1	1	0
0.06498	udp	-	CON	4	2	188	89	76.946753	254	60	17359.1875	5540.166016	21.66	0.007	30.615604	0.0	0	0	0	0.0	0.0	0.0	47	45	0	0	1	0	1	1	1	1	0	0	1	1	0
9e-06	smp	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	2	2	2	6	0	0	4	6	0
9e-06	smp	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	2	2	2	6	0	0	4	6	0
9e-06	smp	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	2	2	2	6	0	0	4	6	0
9e-06	uti	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	1	1	1	6	0	0	1	6	0
9e-06	uti	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	1	1	1	6	0	0	1	6	0
9e-06	uti	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	1	1	1	6	0	0	1	6	0
1e-05	ospf	-	REQ	2	0	544	0	100000.0025	254	0	217600000.0	0.0	1118.1925	0.0	1118.1825	0.0	0	0	0	0.0	0.0	0.0	272	0	0	0	1	6	1	1	1	1	0	0	1	1	0
0.28463	tcp	-	FIN	12	8	1204	2064	66.753329	254	252	31029.75781	50760.63672	24.737727	39.628285	1350.764845	58.191629	255	4095043196	3464498340	0.05426	0.007224	0.047036	100	258	0	0	1	1	1	1	1	1	0	0	1	1	0
3e-06	crtp	-	INT	2	0	200	0	333333.3215	254	0	266666656.0	0.0	0.003	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	2	2	2	6	0	0	3	6	0
1.9e-05	fire	-	INT	2	0	200	0	52631.58129	254	0	42105264.0	0.0	0.019	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	2	2	2	6	0	0	3	6	0
1.9e-05	fire	-	INT	2	0	200	0	52631.58129	254	0	42105264.0	0.0	0.019	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	2	2	2	6	0	0	3	6	0
8e-06	crudp	-	INT	2	0	200	0	125000.0003	254	0	100000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	4	2	4	4	4	4	0	0	5	4	0
0.815783	tcp	smtp	FIN	26	20	8595	1726	55.161726	62	252	81050.96094	16082.70801	32.631321	44.876777	1727.677362	47.286523	255	4046518672	3904404292	0.058612	0.007358	0.051254	331	86	0	0	2	1	1	1	1	1	0	0	1	1	0
0.455271	tcp	-	FIN	10	10	1076	622	41.733385	62	252	17027.2207	9840.292969	50.585667	47.785555	3444.503127	106.465516	255	306694031	3428098685	0.0658	0.01117	0.05463	108	62	0	0	1	1	1	1	1	1	0	0	1	1	0
0.355441	tcp	http	FIN	12	10	1262	2282	59.081535	62	252	26040.89063	46229.89453	32.312817	37.903	1679.223351	59.731621	255	770029592	2498143901	0.063866	0.009613	0.054253	105	228	1	113	1	1	1	1	1	1	0	1	1	1	0
0.363174	tcp	http	FIN	10	8	914	1234	46.809519	62	252	18129.05078	23790.25	40.352667	46.909	1957.769257	74.408227	255	1155073915	3377167462	0.083743	0.034009	0.049734	91	154	1	214	1	1	1	1	1	1	0	1	1	1	0
9e-06	fc	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	3	3	3	5	0	0	5	5	0
0.807926	tcp	-	FIN	12	10	2074	530	25.99248	254	252	18833.4082	4723.205078	73.447821	85.783555	4490.175537	130.636	255	1653080181	159955780	0.094177	0.035273	0.058904	173	53	0	0	1	1	1	1	1	1	0	0	1	1	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	1	1	1	5	0	0	3	5	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	5	2	1	1	1	5	0	0	3	5	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	2	2	2	6	0	0	3	6	0
1.909722	tcp	http	FIN	16	52	1034	60633	35.083641	62	252	4063.418701	249112.7031	127.314806	36.117559	7310.184309	4194.423931	255	2339294443	854410772	0.185101	0.103026	0.082075	65	1166	1	29015	1	1	1	1	1	1	0	1	1	1	0
9e-06	unas	-	INT	2	0	200	0	111111.1072	254	0	88888888.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	100	0	0	0	6	2	2	2	2	6	0	0	3	6	0
4e-06	sctp	-	INT	2	0	640	0	250000.0006	254	0	640000000.0	0.0	0.004	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	320	0	0	0	2	2	2	2	2	2	0	0	2	2	0
0.378809	tcp	http	FIN	10	8	812	1402	44.877497	62	252	15437.85938	25912.79492	42.089889	44.761855	2122.661966	68.234281	255	2702297640	2780605571	0.085198	0.023787	0.061411	81	175	1	284	1	1	1	1	1	1	0	1	1	1	0
43.513657	ospf	-	INT	42	0	18480	0	0.942233	254	0	3316.659912	0.0	1061.3085	0.0	1224.316	0.0	0	0	0	0.0	0.0	0.0	440	0	0	0	1	2	1	1	1	1	0	0	18	1	0
43.513657	ospf	-	INT	42	0	18480	0	0.942233	254	0	3316.659912	0.0	1061.3085	0.0	1224.316	0.0	0	0	0	0.0	0.0	0.0	440	0	0	0	1	2	1	1	1	1	0	0	18	1	0
0.789913	tcp	-	FIN	10	8	1328	354	21.521357	254	252	12112.72656	3139.586182	87.768111	105.882711	5167.313208	167.768234	255	1148886937	2688325738	0.151439	0.048008	0.103431	133	44	0	0	1	1	1	1	1	1	0	0	1	1	0
0.339445	tcp	ftp	FIN	10	6	1542	268	44.189781	254	252	32712.22266	5279.206055	34.041	56.413602	1790.646229	82.509203	255	2393842718	3123136892	0.124443	0.057374	0.067069	154	45	0	0	1	1	2	1	1	1	0	0	1	1	0
0.295888	tcp	http	FIN	10	8	834	1304	57.454171	62	252	20304.98047	30849.50977	32.876444	31.224715	1617.191579	46.19077	255	3771531058	2813672915	0.039909	0.02586	0.014049	83	163	1	232	1	1	1	1	1	1	0	1	1	1	0
0.583286	tcp	http	FIN	10	8	632	354	29.145223	62	252	7804.062012	4251.773438	64.709444	75.018859	3886.28157	122.723461	255	2978320517	672222188	0.126456	0.058146	0.06831	63	44	1	0	1	1	1	1	1	1	0	1	1	1	0
0.436478	tcp	http	FIN	10	8	844	1782	38.948127	62	252	13929.68262	28592.50781	48.486889	51.669855	2352.586114	80.680297	255	2234387043	23261220	0.134002	0.074784	0.059218	84	223	1	468	1	1	1	1	1	1	0	1	1	1	0
0.266174	tcp	http	FIN	10	8	798	1496	63.867999	62	252	21609.92578	39342.6875	29.574889	36.94343	1453.405417	53.595539	255	3733858226	3446170322	0.050546	0.00681	0.043736	80	187	1	326	1	1	1	1	1	1	0	1	1	1	0
8e-06	sctp	-	INT	2	0	640	0	125000.0003	254	0	320000000.0	0.0	0.008	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	320	0	0	0	1	2	1	1	1	1	0	0	1	1	0
0.288829	tcp	http	FIN	50	12	55503	526	211.19763	254	252	1506580.0	13378.1582	5.615612	25.568273	561.177072	40.732609	255	1645537835	497432394	0.050825	0.00757	0.043255	1110	44	1	0	1	1	1	1	1	1	0	1	1	1	0
0.268225	tcp	-	FIN	10	6	540	268	55.923196	254	252	14495.29199	6680.958008	24.247333	44.216602	1347.4635	55.661684	255	3774794199	612369360	0.111373	0.047133	0.06424	54	45	0	0	1	1	2	1	1	1	0	0	1	5	0
9e-06	udp	dns	INT	2	0	126	0	111111.1072	254	0	56000000.0	0.0	0.009	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	63	0	0	0	1	2	1	1	1	1	0	0	2	1	0
1e-05	sctp	-	INT	2	0	152	0	100000.0025	254	0	60800000.0	0.0	0.01	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	76	0	0	0	1	2	2	1	1	1	0	0	1	1	0
5.818912	tcp	http	FIN	80	472	3894	614831	94.691241	62	252	5287.586426	843496.5	73.657116	12.224582	4007.430419	1935.966628	255	2409911625	1658923127	0.16738	0.060401	0.106979	49	1303	1	297672	1	1	1	1	1	1	0	1	2	1	0
1.600675	tcp	smtp	FIN	22	16	5478	1230	23.115248	254	252	26133.97461	5767.566895	74.947238	104.99907	6115.292332	186.778672	255	812470925	3725587223	0.075871	0.02568	0.050191	249	77	0	0	2	1	1	1	1	1	0	0	1	1	0
